"","dt","SIC_CODE","investment_Barc","percent_investment_Barc","investment_BofA","percent_investment_BofA","junk_Barc","percent_junk_Barc","junk_BofA","percent_junk_BofA","distressed_Barc","percent_distressed_Barc","distressed_BofA","percent_distressed_BofA"
"529",2007-11-30,5122,565000,0.12765476728423,1765000,0.326791334937974,0,0,0,0,0,NA,0,NA
"530",2007-11-30,6159,61000,0.0137821961138726,61000,0.0112942047768932,0,0,0,0,0,NA,0,NA
"531",2007-11-30,7359,1540000,0.34794396746498,1015000,0.187928161451583,0,0,0,0,0,NA,0,NA
"532",2007-12-31,1381,4e+05,0.239306012563566,4e+05,0.239306012563566,0,0,0,0,0,0,0,0
"533",2007-12-31,2673,6500,0.00388872270415794,6500,0.00388872270415794,0,0,0,0,0,0,0,0
"534",2007-12-31,3312,0,0,0,0,0,0,0,0,7e+05,0.571428571428571,6e+05,0.533333333333333
"535",2007-12-31,3714,865000,0.517499252168711,865000,0.517499252168711,0,0,0,0,0,0,0,0
"536",2007-12-31,4833,0,0,0,0,0,0,0,0,375000,0.306122448979592,375000,0.333333333333333
"537",2007-12-31,5200,0,0,0,0,0,0,0,0,150000,0.122448979591837,150000,0.133333333333333
"538",2007-12-31,6311,0,0,0,0,8560335,1,9760335,1,0,0,0,0
"539",2007-12-31,7513,4e+05,0.239306012563566,4e+05,0.239306012563566,0,0,0,0,0,0,0,0
"540",2008-01-31,1400,150000,0.058252427184466,150000,0.0731707317073171,0,0,0,0,0,0,0,0
"541",2008-01-31,2711,325000,0.12621359223301,625000,0.304878048780488,0,0,0,0,0,0,0,0
"542",2008-01-31,3353,0,0,0,0,0,0,0,0,150000,1,150000,1
"543",2008-01-31,3743,450000,0.174757281553398,450000,0.219512195121951,0,0,0,0,0,0,0,0
"544",2008-01-31,4899,3e+05,0.116504854368932,525000,0.25609756097561,0,0,0,0,0,0,0,0
"545",2008-01-31,5331,0,0,0,0,10919400,0.995441865553266,11019400,0.995483043344716,0,0,0,0
"546",2008-01-31,6324,1350000,0.524271844660194,3e+05,0.146341463414634,0,0,0,0,0,0,0,0
"547",2008-01-31,7948,0,0,0,0,50000,0.00455813444673364,50000,0.00451695665528394,0,0,0,0
"548",2008-02-29,1381,4e+05,0.08859357696567,4e+05,0.0982800982800983,0,NA,0,NA,0,0,0,0
"549",2008-02-29,2673,0,0,0,0,0,NA,0,NA,5e+05,0.208333333333333,5e+05,0.232558139534884
"550",2008-02-29,3312,1615000,0.357696566998893,1165000,0.286240786240786,0,NA,0,NA,0,0,0,0
"551",2008-02-29,3721,3e+05,0.0664451827242525,3e+05,0.0737100737100737,0,NA,0,NA,0,0,0,0
"552",2008-02-29,4833,1700000,0.376522702104097,1705000,0.418918918918919,0,NA,0,NA,0,0,0,0
"553",2008-02-29,5311,0,0,0,0,0,NA,0,NA,275000,0.114583333333333,275000,0.127906976744186
"554",2008-02-29,6321,0,0,0,0,0,NA,0,NA,1625000,0.677083333333333,1375000,0.63953488372093
"555",2008-02-29,7832,5e+05,0.110741971207087,5e+05,0.122850122850123,0,NA,0,NA,0,0,0,0
"556",2008-03-31,2040,0,0,0,0,0,0,0,0,10912000,0.997691375802875,10912000,0.997691375802875
"557",2008-03-31,2834,810000,0.627420604182804,810000,0.509113764927718,0,0,0,0,0,0,0,0
"558",2008-03-31,3537,0,0,0,0,0,0,0,0,25250,0.00230862419712451,25250,0.00230862419712451
"559",2008-03-31,4011,0,0,0,0,1437082,0.618077986066728,716890,0.301608404259347,0,0,0,0
"560",2008-03-31,4931,0,0,0,0,888000,0.381922013933272,1660000,0.698391595740653,0,0,0,0
"561",2008-03-31,6022,101000,0.0782339271882262,101000,0.0634820867379007,0,0,0,0,0,0,0,0
"562",2008-03-31,6798,2e+05,0.154918667699458,5e+05,0.314267756128221,0,0,0,0,0,0,0,0
"563",2008-03-31,8300,180000,0.139426800929512,180000,0.11313639220616,0,0,0,0,0,0,0,0
"564",2008-04-30,1400,0,0,0,0,0,0,0,0,1205000,1,1205000,1
"565",2008-04-30,2721,0,0,0,0,569970,0.606370416077109,19970,0.0512090673641562,0,0,0,0
"566",2008-04-30,3357,120000,0.00907372400756144,120000,0.00984009840098401,0,0,0,0,0,0,0,0
"567",2008-04-30,3812,350000,0.0264650283553875,350000,0.02870028700287,0,0,0,0,0,0,0,0
"568",2008-04-30,4911,11755000,0.888846880907372,10725000,0.879458794587946,0,0,0,0,0,0,0,0
"569",2008-04-30,5710,0,0,0,0,1e+05,0.106386374033214,1e+05,0.256429981793471,0,0,0,0
"570",2008-04-30,6399,1e+06,0.0756143667296786,1e+06,0.0820008200082001,0,0,0,0,0,0,0,0
"571",2008-04-30,7999,0,0,0,0,270000,0.287243209889677,270000,0.692360950842372,0,0,0,0
"572",2008-05-30,1382,0,0,0,0,0,0,0,0,1e+06,0.0274607148386554,1e+06,0.0418943361999533
"573",2008-05-30,2676,350000,0.245614035087719,350000,0.245614035087719,0,0,0,0,0,0,0,0
"574",2008-05-30,3353,0,0,0,0,0,0,0,0,150000,0.00411910722579831,150000,0.00628415042999299
"575",2008-05-30,3812,75000,0.0526315789473684,75000,0.0526315789473684,0,0,0,0,0,0,0,0
"576",2008-05-30,4911,0,0,0,0,0,0,0,0,35265658,0.968420177935546,22719575,0.951821513370054
"577",2008-05-30,5812,0,0,0,0,0,0,0,0,0,0,0,0
"578",2008-05-30,6399,1e+06,0.701754385964912,1e+06,0.701754385964912,0,0,0,0,0,0,0,0
"579",2008-05-30,7999,0,0,0,0,270000,1,550000,1,0,0,0,0
"580",2008-06-30,1381,3e+05,0.108499095840868,3e+05,0.0980392156862745,0,0,0,0,0,0,0,0
"581",2008-06-30,2673,250000,0.0904159132007233,250000,0.0816993464052288,0,0,0,0,0,0,0,0
"582",2008-06-30,3353,0,0,0,0,150000,0.111111111111111,150000,0.545454545454545,0,0,0,0
"583",2008-06-30,3824,0,0,0,0,0,0,0,0,2825000,0.550682261208577,1150000,0.332850940665702
"584",2008-06-30,4922,0,0,0,0,1200000,0.888888888888889,125000,0.454545454545455,0,0,0,0
"585",2008-06-30,5812,2115000,0.764918625678119,2410000,0.787581699346405,0,0,0,0,0,0,0,0
"586",2008-06-30,6500,0,0,0,0,0,0,0,0,2305000,0.449317738791423,2305000,0.667149059334298
"587",2008-06-30,8060,1e+05,0.0361663652802893,1e+05,0.0326797385620915,0,0,0,0,0,0,0,0
"588",2008-07-31,1531,925000,0.565749235474006,925000,0.565749235474006,0,0,0,0,0,0,0,0
"589",2008-07-31,2771,2e+05,0.122324159021407,2e+05,0.122324159021407,0,0,0,0,0,0,0,0
"590",2008-07-31,3499,0,0,0,0,0,0,0,0,59000,1,59000,1
"591",2008-07-31,3999,0,0,0,0,0,0,0,0,0,0,0,0
"592",2008-07-31,4931,0,0,0,0,928009,0.537039448289911,855001,0.516616606273954,0,0,0,0
"593",2008-07-31,6035,0,0,0,0,8e+05,0.462960551710089,8e+05,0.483383393726046,0,0,0,0
"594",2008-07-31,6799,330000,0.201834862385321,330000,0.201834862385321,0,0,0,0,0,0,0,0
"595",2008-07-31,8300,180000,0.110091743119266,180000,0.110091743119266,0,0,0,0,0,0,0,0
"596",2008-08-29,1389,650000,0.14420346443277,1200000,0.237270440848479,0,0,0,0,0,0,0,0
"597",2008-08-29,2711,2100000,0.465888115859719,2100000,0.415223271484838,0,0,0,0,0,0,0,0
"598",2008-08-29,3411,2e+05,0.0443702967485447,2e+05,0.0395450734747465,0,0,0,0,0,0,0,0
"599",2008-08-29,3841,0,0,0,0,0,0,0,0,5e+05,0.166611129623459,5e+05,0.143348623853211
"600",2008-08-29,4923,0,0,0,0,0,0,0,0,2501000,0.833388870376541,2988000,0.856651376146789
"601",2008-08-29,6021,0,0,0,0,79986332,1,109036556,1,0,0,0,0
"602",2008-08-29,6719,1407520,0.312260400397558,1407520,0.278302409085876,0,0,0,0,0,0,0,0
"603",2008-08-29,8099,150000,0.0332777225614085,150000,0.0296588051060599,0,0,0,0,0,0,0,0
"604",2008-09-30,1731,150000,0.105263157894737,150000,0.0394736842105263,0,0,0,0,0,0,0,0
"605",2008-09-30,2810,0,0,0,0,0,0,0,0,125000,0.0258124947342511,125000,0.0263929156853605
"606",2008-09-30,3531,0,0,0,0,3600000,0.89661885031546,3600000,0.941176470588235,0,0,0,0
"607",2008-09-30,4011,0,0,0,0,0,0,0,0,4717616,0.974187505265749,4611119.4,0.973607084314639
"608",2008-09-30,4931,50000,0.0350877192982456,50000,0.0131578947368421,0,0,0,0,0,0,0,0
"609",2008-09-30,6091,0,0,0,0,415084,0.10338114968454,225000,0.0588235294117647,0,0,0,0
"610",2008-09-30,7011,7e+05,0.491228070175439,3450000,0.907894736842105,0,0,0,0,0,0,0,0
"611",2008-09-30,8744,525000,0.368421052631579,150000,0.0394736842105263,0,0,0,0,0,0,0,0
"612",2008-10-31,2434,270000,0.144385026737968,270000,0.144385026737968,0,0,0,0,0,0,0,0
"613",2008-10-31,3060,0,0,0,0,0,0,0,0,150000,0.0326086956521739,150000,0.0267857142857143
"614",2008-10-31,3714,0,0,0,0,5e+05,0.454545454545455,150000,0.280373831775701,0,0,0,0
"615",2008-10-31,4841,0,0,0,0,0,0,0,0,4450000,0.967391304347826,5450000,0.973214285714286
"616",2008-10-31,5411,1600000,0.855614973262032,1600000,0.855614973262032,0,0,0,0,0,0,0,0
"617",2008-10-31,6331,0,0,0,0,4e+05,0.363636363636364,125000,0.233644859813084,0,0,0,0
"618",2008-10-31,7993,0,0,0,0,2e+05,0.181818181818182,260000,0.485981308411215,0,0,0,0
"619",2008-11-28,2047,0,0,0,0,0,0,0,0,150000,1,150000,1
"620",2008-11-28,2844,0,0,0,0,485000,0.00689311697682045,310000,0.00398386078879107,0,0,0,0
"621",2008-11-28,3578,3e+05,0.062047569803516,3e+05,0.0600600600600601,0,0,0,0,0,0,0,0
"622",2008-11-28,4612,350000,0.0723888314374354,350000,0.0700700700700701,0,0,0,0,0,0,0,0
"623",2008-11-28,5142,0,0,0,0,2e+05,0.00284252246466823,2e+05,0.00257023276696198,0,0,0,0
"624",2008-11-28,6211,0,0,0,0,69675042,0.990264360558511,77303964,0.993445906444247,0,0,0,0
"625",2008-11-28,7389,4185000,0.865563598759049,4345000,0.86986986986987,0,0,0,0,0,0,0,0
"626",2008-12-31,1311,0,0,0,0,0,NA,0,NA,9193100,0.84486862541471,7800000,0.824191412749671
"627",2008-12-31,2670,320000,0.0855614973262032,320000,0.103559870550162,0,NA,0,NA,0,0,0,0
"628",2008-12-31,3411,3e+05,0.0802139037433155,5e+05,0.161812297734628,0,NA,0,NA,0,0,0,0
"629",2008-12-31,3842,950000,0.254010695187166,950000,0.307443365695793,0,NA,0,NA,0,0,0,0
"630",2008-12-31,4924,0,0,0,0,0,NA,0,NA,0,0,0,0
"631",2008-12-31,6022,0,0,0,0,0,NA,0,NA,1688000,0.15513137458529,1663821,0.175808587250329
"632",2008-12-31,6798,1990000,0.532085561497326,1140000,0.368932038834951,0,NA,0,NA,0,0,0,0
"633",2008-12-31,8300,180000,0.0481283422459893,180000,0.058252427184466,0,NA,0,NA,0,0,0,0
"634",2009-01-30,2086,0,0,0,0,1900000,0.210526315789474,1300000,0.14404432132964,0,0,0,0
"635",2009-01-30,2899,350000,0.195530726256983,350000,0.195530726256983,0,0,0,0,0,0,0,0
"636",2009-01-30,3674,1250000,0.698324022346369,1250000,0.698324022346369,0,0,0,0,0,0,0,0
"637",2009-01-30,4833,0,0,0,0,0,0,0,0,0,0,0,0
"638",2009-01-30,5331,0,0,0,0,0,0,0,0,4e+06,1,4100000,1
"639",2009-01-30,6331,0,0,0,0,7125000,0.789473684210526,7725000,0.85595567867036,0,0,0,0
"640",2009-01-30,7997,190000,0.106145251396648,190000,0.106145251396648,0,0,0,0,0,0,0,0
"641",2009-02-27,1521,0,0,0,0,125000,1,125000,1,0,0,0,0
"642",2009-02-27,2782,175000,1,175000,1,0,0,0,0,0,0,0,0
"643",2009-02-27,3533,0,0,0,0,0,0,0,0,1250000,0.0618143765701161,1250000,0.0622757605551809
"644",2009-02-27,4512,0,0,0,0,0,0,0,0,0,0,0,0
"645",2009-02-27,5045,0,0,0,0,0,0,0,0,0,0,0,0
"646",2009-02-27,6159,0,0,0,0,0,0,0,0,16971833,0.839282620917698,16822015,0.83808302255653
"647",2009-02-27,7372,0,0,0,0,0,0,0,0,2e+06,0.0989030025121857,2e+06,0.0996412168882895
"648",2009-03-31,1531,3975000,0.104096750531548,3975000,0.104096750531548,0,0,0,0,0,0,0,0
"649",2009-03-31,2821,0,0,0,0,0,0,0,0,6932213,0.793866686486003,5782213,0.762602290386725
"650",2009-03-31,3571,0,0,0,0,0,0,0,0,1800000,0.206133313513997,1800000,0.237397709613275
"651",2009-03-31,4522,2e+05,0.00523757235378858,2e+05,0.00523757235378858,0,0,0,0,0,0,0,0
"652",2009-03-31,5142,0,0,0,0,2e+05,1,2e+05,1,0,0,0,0
"653",2009-03-31,6211,34010630,0.890665677114663,34010630,0.890665677114663,0,0,0,0,0,0,0,0
"654",2009-03-31,7389,0,0,0,0,0,0,0,0,0,0,0,0
"655",2009-04-30,1531,150000,0.0231660231660232,150000,0.0239043824701195,0,NA,0,NA,0,0,0,0
"656",2009-04-30,2834,5450000,0.841698841698842,5450000,0.868525896414343,0,NA,0,NA,0,0,0,0
"657",2009-04-30,3578,3e+05,0.0463320463320463,3e+05,0.047808764940239,0,NA,0,NA,0,0,0,0
"658",2009-04-30,4619,0,0,0,0,0,NA,0,NA,785000,0.343544857768052,785000,0.303675048355899
"659",2009-04-30,5169,575000,0.0888030888030888,375000,0.0597609561752988,0,NA,0,NA,0,0,0,0
"660",2009-04-30,6282,0,0,0,0,0,NA,0,NA,0,0,0,0
"661",2009-04-30,7812,0,0,0,0,0,NA,0,NA,1500000,0.656455142231947,1800000,0.696324951644101
"662",2009-05-29,2531,250000,0.172413793103448,175000,0.127272727272727,0,0,0,0,0,0,0,0
"663",2009-05-29,3321,175000,0.120689655172414,175000,0.127272727272727,0,0,0,0,0,0,0,0
"664",2009-05-29,3829,0,0,0,0,250000,0.205761316872428,250000,0.0475119240675832,0,0,0,0
"665",2009-05-29,4923,0,0,0,0,0,0,0,0,450500,0.339871746510751,493501,0.134523883188256
"666",2009-05-29,6022,0,0,0,0,0,0,0,0,875000,0.660128253489249,3175000,0.865476116811744
"667",2009-05-29,6798,0,0,0,0,965000,0.794238683127572,5011837,0.952488075932417,0,0,0,0
"668",2009-05-29,8741,1025000,0.706896551724138,1025000,0.745454545454545,0,0,0,0,0,0,0,0
"669",2009-06-30,2621,225000,0.198237885462555,881500,0.384682522365263,0,0,0,0,0,0,0,0
"670",2009-06-30,3411,3e+05,0.26431718061674,3e+05,0.13091861226271,0,0,0,0,0,0,0,0
"671",2009-06-30,3942,0,0,0,0,0,0,0,0,6e+05,1,15000,1
"672",2009-06-30,4931,0,0,0,0,2880000,0.998266897746967,7335000,0.999318801089918,0,0,0,0
"673",2009-06-30,6081,0,0,0,0,5000,0.00173310225303293,5000,0.000681198910081744,0,0,0,0
"674",2009-06-30,7011,610000,0.537444933920705,1110000,0.484398865372027,0,0,0,0,0,0,0,0
"675",2009-07-31,182,0,0,0,0,170000,0.0520294229447307,170000,0.0520294229447307,0,0,0,0
"676",2009-07-31,2836,150000,0.230769230769231,150000,0.230769230769231,0,0,0,0,0,0,0,0
"677",2009-07-31,3640,0,0,0,0,0,0,0,0,275000,0.00987184514226783,275000,0.00547100368049339
"678",2009-07-31,4813,0,0,0,0,0,0,0,0,24925001,0.894748181974075,47940000,0.953745150701283
"679",2009-07-31,5311,0,0,0,0,0,0,0,0,2657000,0.0953799728836568,2050000,0.0407838456182234
"680",2009-07-31,6321,0,0,0,0,3097382,0.947970577055269,3097382,0.947970577055269,0,0,0,0
"681",2009-07-31,7990,5e+05,0.769230769230769,5e+05,0.769230769230769,0,0,0,0,0,0,0,0
"682",2009-08-31,1389,0,0,0,0,0,NA,0,NA,3450000,1,3450000,1
"683",2009-08-31,2819,190000,0.108882521489971,190000,0.0906921241050119,0,NA,0,NA,0,0,0,0
"684",2009-08-31,3559,75000,0.0429799426934097,75000,0.035799522673031,0,NA,0,NA,0,0,0,0
"685",2009-08-31,4513,0,0,0,0,0,NA,0,NA,0,0,0,0
"686",2009-08-31,5122,565000,0.32378223495702,865000,0.412887828162291,0,NA,0,NA,0,0,0,0
"687",2009-08-31,6211,315000,0.180515759312321,365000,0.174224343675418,0,NA,0,NA,0,0,0,0
"688",2009-08-31,7373,6e+05,0.343839541547278,6e+05,0.286396181384248,0,NA,0,NA,0,0,0,0
"689",2009-09-30,2431,0,0,0,0,0,0,0,0,0,0,0,0
"690",2009-09-30,3312,850000,0.5,850000,0.5,0,0,0,0,0,0,0,0
"691",2009-09-30,3826,3e+05,0.176470588235294,3e+05,0.176470588235294,0,0,0,0,0,0,0,0
"692",2009-09-30,4923,0,0,0,0,120000,1,205000,1,0,0,0,0
"693",2009-09-30,6022,0,0,0,0,0,0,0,0,6038000,1,3788000,1
"694",2009-09-30,6726,550000,0.323529411764706,550000,0.323529411764706,0,0,0,0,0,0,0,0
"695",2009-09-30,8661,0,0,0,0,0,0,0,0,0,0,0,0
"696",2009-10-30,2047,0,0,0,0,315000,0.67741935483871,150000,0.230769230769231,0,0,0,0
"697",2009-10-30,2890,0,0,0,0,0,0,0,0,377000,0.0328198578073131,377000,0.0328082561933198
"698",2009-10-30,3711,0,0,0,0,0,0,0,0,11109948,0.967180142192687,11114010,0.96719174380668
"699",2009-10-30,4833,1225000,0.620253164556962,1230000,0.621212121212121,0,0,0,0,0,0,0,0
"700",2009-10-30,5600,6e+05,0.30379746835443,6e+05,0.303030303030303,0,0,0,0,0,0,0,0
"701",2009-10-30,6351,0,0,0,0,150000,0.32258064516129,5e+05,0.769230769230769,0,0,0,0
"702",2009-10-30,8050,150000,0.0759493670886076,150000,0.0757575757575758,0,0,0,0,0,0,0,0
"703",2009-11-30,1311,1625000,0.429311089118642,1425000,0.300823686920439,0,0,0,0,0,0,0,0
"704",2009-11-30,2800,0,0,0,0,3e+05,1,3e+05,1,0,0,0,0
"705",2009-11-30,3537,5e+05,0.132095719728813,8e+05,0.168883473358843,0,0,0,0,0,0,0,0
"706",2009-11-30,4512,1345134,0.355372887723394,2146994,0.453239755000745,0,0,0,0,0,0,0,0
"707",2009-11-30,5111,0,0,0,0,0,0,0,0,275000,0.111111111111111,150000,0.0638297872340425
"708",2009-11-30,6211,315000,0.083220303429152,365000,0.0770530847199722,0,0,0,0,0,0,0,0
"709",2009-11-30,7373,0,0,0,0,0,0,0,0,2200000,0.888888888888889,2200000,0.936170212765957
"710",2009-12-31,2435,2050000,0.738738738738739,2050000,0.738738738738739,0,0,0,0,0,0,0,0
"711",2009-12-31,3316,425000,0.153153153153153,425000,0.153153153153153,0,0,0,0,0,0,0,0
"712",2009-12-31,3829,0,0,0,0,250000,0.324826769883621,250000,0.324826769883621,0,0,0,0
"713",2009-12-31,4923,0,0,0,0,0,0,0,0,3584701,1,4041700,1
"714",2009-12-31,6029,0,0,0,0,519641,0.675173230116379,519641,0.675173230116379,0,0,0,0
"715",2009-12-31,6798,0,0,0,0,0,0,0,0,0,0,0,0
"716",2009-12-31,8699,3e+05,0.108108108108108,3e+05,0.108108108108108,0,0,0,0,0,0,0,0
"717",2010-01-29,2621,0,0,0,0,0,0,0,0,0,0,0,0
"718",2010-01-29,3341,810000,0.285714285714286,6e+05,0.247422680412371,0,0,0,0,0,0,0,0
"719",2010-01-29,3842,950000,0.335097001763668,950000,0.391752577319588,0,0,0,0,0,0,0,0
"720",2010-01-29,4923,625000,0.220458553791887,425000,0.175257731958763,0,0,0,0,0,0,0,0
"721",2010-01-29,6036,0,0,0,0,650000,1,650000,1,0,0,0,0
"722",2010-01-29,6798,0,0,0,0,0,0,0,0,10383837,1,12982000,1
"723",2010-01-29,8741,450000,0.158730158730159,450000,0.185567010309278,0,0,0,0,0,0,0,0
"724",2010-02-26,1311,0,0,0,0,280100,1,100,1,0,0,0,0
"725",2010-02-26,2721,0,0,0,0,0,0,0,0,0,0,0,0
"726",2010-02-26,3499,0,0,0,0,0,0,0,0,19000,0.0264255910987483,19000,0.0264255910987483
"727",2010-02-26,4213,625000,0.673305639823497,625000,0.673305639823497,0,0,0,0,0,0,0,0
"728",2010-02-26,5039,151000,0.162670642581357,151000,0.162670642581357,0,0,0,0,0,0,0,0
"729",2010-02-26,6159,152256,0.164023717595146,152256,0.164023717595146,0,0,0,0,0,0,0,0
"730",2010-02-26,7320,0,0,0,0,0,0,0,0,7e+05,0.973574408901252,7e+05,0.973574408901252
"731",2010-03-31,2650,0,0,0,0,0,0,0,0,9e+05,1,350000,1
"732",2010-03-31,3411,8e+05,0.799992000079999,8e+05,0.7999952000288,0,0,0,0,0,0,0,0
"733",2010-03-31,3949,2e+05,0.19999800002,2e+05,0.1999988000072,0,0,0,0,0,0,0,0
"734",2010-03-31,4931,10,9.99990000099999e-06,6,5.999964000216e-06,0,0,0,0,0,0,0,0
"735",2010-03-31,6141,0,0,0,0,0,0,0,0,0,0,0,0
"736",2010-03-31,7011,0,0,0,0,225000,1,225000,1,0,0,0,0
"737",2010-04-30,2047,0,0,0,0,315000,0.473684210526316,150000,0.3,0,NA,0,NA
"738",2010-04-30,2899,0,0,0,0,350000,0.526315789473684,350000,0.7,0,NA,0,NA
"739",2010-04-30,3711,750000,0.272727272727273,750000,0.167973124300112,0,0,0,0,0,NA,0,NA
"740",2010-04-30,4833,750000,0.272727272727273,1730000,0.387458006718925,0,0,0,0,0,NA,0,NA
"741",2010-04-30,5600,6e+05,0.218181818181818,6e+05,0.13437849944009,0,0,0,0,0,NA,0,NA
"742",2010-04-30,6351,5e+05,0.181818181818182,1235000,0.276595744680851,0,0,0,0,0,NA,0,NA
"743",2010-04-30,8042,150000,0.0545454545454545,150000,0.0335946248600224,0,0,0,0,0,NA,0,NA
"744",2010-05-28,2631,2e+05,0.102564102564103,3e+05,0.137931034482759,0,NA,0,NA,0,0,0,0
"745",2010-05-28,3411,3e+05,0.153846153846154,3e+05,0.137931034482759,0,NA,0,NA,0,0,0,0
"746",2010-05-28,3851,350000,0.179487179487179,350000,0.160919540229885,0,NA,0,NA,0,0,0,0
"747",2010-05-28,4924,3e+05,0.153846153846154,3e+05,0.137931034482759,0,NA,0,NA,0,0,0,0
"748",2010-05-28,6081,0,0,0,0,0,NA,0,NA,7e+05,1,7e+05,1
"749",2010-05-28,6798,8e+05,0.41025641025641,925000,0.425287356321839,0,NA,0,NA,0,0,0,0
"750",2010-06-30,2082,0,0,0,0,1e+05,0.8,1e+05,0.8,0,0,0,0
"751",2010-06-30,2911,820000,0.234620886981402,670000,0.250936329588015,0,0,0,0,0,0,0,0
"752",2010-06-30,3714,75000,0.0214592274678112,75000,0.0280898876404494,0,0,0,0,0,0,0,0
"753",2010-06-30,4899,8e+05,0.228898426323319,525000,0.196629213483146,0,0,0,0,0,0,0,0
"754",2010-06-30,5812,0,0,0,0,25000,0.2,25000,0.2,0,0,0,0
"755",2010-06-30,6399,0,0,0,0,0,0,0,0,250000,1,250000,1
"756",2010-06-30,8062,1800000,0.515021459227468,1400000,0.524344569288389,0,0,0,0,0,0,0,0
"757",2010-07-30,1531,0,0,0,0,150000,0.0241935483870968,2e+05,0.032,0,0,0,0
"758",2010-07-30,2834,0,0,0,0,0,0,0,0,1e+06,0.519480519480519,7425000,0.897280966767372
"759",2010-07-30,3577,0,0,0,0,0,0,0,0,175000,0.0909090909090909,1e+05,0.0120845921450151
"760",2010-07-30,4700,0,0,0,0,0,0,0,0,750000,0.38961038961039,750000,0.0906344410876133
"761",2010-07-30,5172,555000,0.335347432024169,555000,0.335347432024169,0,0,0,0,0,0,0,0
"762",2010-07-30,6282,0,0,0,0,6050000,0.975806451612903,6050000,0.968,0,0,0,0
"763",2010-07-30,7389,1100000,0.664652567975831,1100000,0.664652567975831,0,0,0,0,0,0,0,0
"764",2010-08-31,1321,0,0,0,0,0,0,0,0,1150000,0.239913564358274,1150000,0.239922673965323
"765",2010-08-31,2800,0,0,0,0,0,0,0,0,3e+05,0.0625861472238976,3e+05,0.0625885236431278
"766",2010-08-31,3533,420000,0.394366197183099,420000,0.394366197183099,0,0,0,0,0,0,0,0
"767",2010-08-31,4512,0,0,0,0,1087964,1,644913,1,0,0,0,0
"768",2010-08-31,5063,0,0,0,0,0,0,0,0,0,0,0,0
"769",2010-08-31,6159,0,0,0,0,0,0,0,0,3343393,0.697500288417828,3343211,0.697488802391549
"770",2010-08-31,7323,645000,0.605633802816901,645000,0.605633802816901,0,0,0,0,0,0,0,0
"771",2010-09-30,2047,152000,0.14138535322154,317000,0.29214543497414,0,0,0,0,0,0,0,0
"772",2010-09-30,2895,0,0,0,0,0,0,0,0,175000,0.318181818181818,175000,0.318181818181818
"773",2010-09-30,3691,218076,0.202847054533819,218076,0.200977627373566,0,0,0,0,0,0,0,0
"774",2010-09-30,4833,0,0,0,0,0,0,0,0,375000,0.681818181818182,375000,0.681818181818182
"775",2010-09-30,5531,2e+05,0.186033359502026,2e+05,0.184318886419016,0,0,0,0,0,0,0,0
"776",2010-09-30,6331,0,0,0,0,7450000,1,375000,1,0,0,0,0
"777",2010-09-30,7999,505000,0.469734232742615,350000,0.322558051233278,0,0,0,0,0,0,0,0
"778",2010-10-29,2650,0,0,0,0,0,0,0,0,150000,0.0142517814726841,150000,0.0148148148148148
"779",2010-10-29,3411,6e+05,0.666666666666667,6e+05,0.666666666666667,0,0,0,0,0,0,0,0
"780",2010-10-29,3931,150000,0.166666666666667,150000,0.166666666666667,0,0,0,0,0,0,0,0
"781",2010-10-29,4931,0,0,0,0,548000,1,1893001,1,0,0,0,0
"782",2010-10-29,6035,0,0,0,0,0,0,0,0,250000,0.0237529691211401,50000,0.00493827160493827
"783",2010-10-29,6798,0,0,0,0,0,0,0,0,10125000,0.961995249406176,9925000,0.980246913580247
"784",2010-10-29,8744,150000,0.166666666666667,150000,0.166666666666667,0,0,0,0,0,0,0,0
"785",2010-11-30,1041,0,NA,0,NA,0,0,0,0,0,0,0,0
"786",2010-11-30,2672,0,NA,0,NA,0,0,0,0,0,0,0,0
"787",2010-11-30,3441,0,NA,0,NA,0,0,0,0,0,0,0,0
"788",2010-11-30,3944,0,NA,0,NA,0,0,0,0,1425000,1,1425000,1
"789",2010-11-30,4931,0,NA,0,NA,785000,0.190533980582524,1e+06,0.267993412721915,0,0,0,0
"790",2010-11-30,6029,0,NA,0,NA,1225000,0.297330097087379,1246435,0.33403636938604,0,0,0,0
"791",2010-11-30,6798,0,NA,0,NA,1460000,0.354368932038835,835000,0.223774499622799,0,0,0,0
"792",2010-11-30,8700,0,NA,0,NA,650000,0.157766990291262,650000,0.174195718269245,0,0,0,0
"793",2010-12-31,1000,6250000,0.733137829912023,1250000,0.354609929078014,0,NA,0,NA,0,0,0,0
"794",2010-12-31,2670,350000,0.0410557184750733,350000,0.099290780141844,0,NA,0,NA,0,0,0,0
"795",2010-12-31,3411,8e+05,0.093841642228739,8e+05,0.226950354609929,0,NA,0,NA,0,0,0,0
"796",2010-12-31,3842,0,0,0,0,0,NA,0,NA,1e+06,0.0492279627824787,1e+06,0.0573668698524708
"797",2010-12-31,4923,0,0,0,0,0,NA,0,NA,5440001,0.267800166764647,4150001,0.238072567254624
"798",2010-12-31,6021,0,0,0,0,0,NA,0,NA,12373657,0.609129926279157,10781663,0.6185102581142
"799",2010-12-31,6719,0,0,0,0,0,NA,0,NA,1500000,0.073841944173718,1500000,0.0860503047787061
"800",2010-12-31,8220,1125000,0.131964809384164,1125000,0.319148936170213,0,NA,0,NA,0,0,0,0
